record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,voltage_L1,voltage_L2,voltage_L3,current_L1,current_L2,current_L3,fuel_level_pct,frequency_hz,running_status,breaker_status,room_temperature_c,intruder_alarm,fire_alarm,phase_voltage_imbalance_v,phase_current_imbalance_pct,voltage_deviation_pct,temperature_change_c_per_hour,target_failure_within_15_min,target_failure_within_60_min,target_failure_within_6_hours,target_time_to_failure_min,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
194279,2025-04-07T08:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.573576,-0.819152,0.781831,0.62349,0,0,0,0,0,0,88.06,0,STANDBY,OPEN,27.71,false,false,0,0,0,-0.04,0,0,0,,0,,NORMAL,0
194286,2025-04-07T08:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.59131,-0.806445,0.781831,0.62349,0,0,0,0,0,0,88.12,0,STANDBY,OPEN,27.73,false,false,0,0,0,-0.03,0,0,0,,0,,NORMAL,0
194293,2025-04-07T09:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.608761,-0.793353,0.781831,0.62349,0,0,0,0,0,0,87.76,0,STANDBY,OPEN,28.56,false,false,0,0,0,0.96,0,0,0,,0,,NORMAL,0
194300,2025-04-07T09:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.625923,-0.779884,0.781831,0.62349,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,27.27,false,false,0,0,0,-1.3,0,0,0,,0,,NORMAL,0
194307,2025-04-07T09:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.642788,-0.766044,0.781831,0.62349,0,0,0,0,0,0,88.15,0,STANDBY,OPEN,27.46,false,false,0,0,0,-0.37,0,0,0,,0,,NORMAL,0
194314,2025-04-07T09:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.659346,-0.75184,0.781831,0.62349,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,27.68,false,false,0,0,0,0.53,0,0,0,,0,,NORMAL,0
194321,2025-04-07T09:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.67559,-0.737277,0.781831,0.62349,0,0,0,0,0,0,88.09,0,STANDBY,OPEN,28.13,false,false,0,0,0,0.07,0,0,0,,0,,NORMAL,0
194328,2025-04-07T09:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.691513,-0.722364,0.781831,0.62349,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,27.58,false,false,0,0,0,-0.68,0,0,0,,0,,NORMAL,0
194335,2025-04-07T09:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.707107,-0.707107,0.781831,0.62349,0,0,0,0,0,0,88.07,0,STANDBY,OPEN,28.28,false,false,0,0,0,0.55,0,0,0,,0,,NORMAL,0
194342,2025-04-07T09:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.722364,-0.691513,0.781831,0.62349,0,0,0,0,0,0,88.09,0,STANDBY,OPEN,28.11,false,false,0,0,0,0.16,0,0,0,,0,,NORMAL,0
194349,2025-04-07T09:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.737277,-0.67559,0.781831,0.62349,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,27.6,false,false,0,0,0,-0.5,0,0,0,,0,,NORMAL,0
194356,2025-04-07T09:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.75184,-0.659346,0.781831,0.62349,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,27.32,false,false,0,0,0,-0.63,0,0,0,,0,,NORMAL,0
194363,2025-04-07T09:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.766044,-0.642788,0.781831,0.62349,0,0,0,0,0,0,87.84,0,STANDBY,OPEN,27.88,false,false,0,0,0,0.17,0,0,0,,0,,NORMAL,0
194370,2025-04-07T09:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.779884,-0.625923,0.781831,0.62349,0,0,0,0,0,0,87.92,0,STANDBY,OPEN,28.37,false,false,0,0,0,0.64,0,0,0,,0,,NORMAL,0
194377,2025-04-07T10:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.793353,-0.608761,0.781831,0.62349,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,28.04,false,false,0,0,0,-0.52,0,0,0,,0,,NORMAL,0
194384,2025-04-07T10:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.806445,-0.59131,0.781831,0.62349,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.3,false,false,0,0,0,1.03,0,0,0,,0,,NORMAL,0
194391,2025-04-07T10:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.819152,-0.573576,0.781831,0.62349,0,0,0,0,0,0,87.84,0,STANDBY,OPEN,27.82,false,false,0,0,0,0.36,0,0,0,,0,,NORMAL,0
194398,2025-04-07T10:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.83147,-0.55557,0.781831,0.62349,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,28.19,false,false,0,0,0,0.51,0,0,0,,0,,NORMAL,0
194405,2025-04-07T10:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.843391,-0.5373,0.781831,0.62349,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,28.56,false,false,0,0,0,0.43,0,0,0,,0,,NORMAL,0
194412,2025-04-07T10:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.854912,-0.518773,0.781831,0.62349,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,27.93,false,false,0,0,0,0.35,0,0,0,,0,,NORMAL,0
194419,2025-04-07T10:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.866025,-0.5,0.781831,0.62349,0,0,0,0,0,0,87.83,0,STANDBY,OPEN,27.77,false,false,0,0,0,-0.51,0,0,0,,0,,NORMAL,0
194426,2025-04-07T10:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.876727,-0.480989,0.781831,0.62349,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,28.2,false,false,0,0,0,0.09,0,0,0,,0,,NORMAL,0
194433,2025-04-07T10:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.887011,-0.461749,0.781831,0.62349,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,28.17,false,false,0,0,0,0.57,0,0,0,,0,,NORMAL,0
194440,2025-04-07T10:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.896873,-0.442289,0.781831,0.62349,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,28.51,false,false,0,0,0,1.19,0,0,0,,0,,NORMAL,0
194447,2025-04-07T10:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.906308,-0.422618,0.781831,0.62349,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,28.24,false,false,0,0,0,0.36,0,0,0,,0,,NORMAL,0
194454,2025-04-07T10:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.915311,-0.402747,0.781831,0.62349,0,0,0,0,0,0,87.86,0,STANDBY,OPEN,27.7,false,false,0,0,0,-0.67,0,0,0,,0,,NORMAL,0
194461,2025-04-07T11:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.92388,-0.382683,0.781831,0.62349,0,0,0,0,0,0,88.15,0,STANDBY,OPEN,27.2,false,false,0,0,0,-0.84,0,0,0,,0,,NORMAL,0
194468,2025-04-07T11:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.932008,-0.362438,0.781831,0.62349,0,0,0,0,0,0,88,0,STANDBY,OPEN,28.45,false,false,0,0,0,0.15,0,0,0,,0,,NORMAL,0
194475,2025-04-07T11:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.939693,-0.34202,0.781831,0.62349,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,28.22,false,false,0,0,0,0.4,0,0,0,,0,,NORMAL,0
194482,2025-04-07T11:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.94693,-0.321439,0.781831,0.62349,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,26.89,false,false,0,0,0,-1.3,0,0,0,,0,,NORMAL,0
194489,2025-04-07T11:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.953717,-0.300706,0.781831,0.62349,0,0,0,0,0,0,87.93,0,STANDBY,OPEN,28.54,false,false,0,0,0,-0.02,0,0,0,,0,,NORMAL,0
194496,2025-04-07T11:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.96005,-0.279829,0.781831,0.62349,0,0,0,0,0,0,88,0,STANDBY,OPEN,27.77,false,false,0,0,0,-0.16,0,0,0,,0,,NORMAL,0
194503,2025-04-07T11:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.965926,-0.258819,0.781831,0.62349,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,28.68,false,false,0,0,0,0.91,0,0,0,,0,,NORMAL,0
194510,2025-04-07T11:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.971342,-0.237686,0.781831,0.62349,0,0,0,0,0,0,88.12,0,STANDBY,OPEN,28.43,false,false,0,0,0,0.23,0,0,0,,0,,NORMAL,0
194517,2025-04-07T11:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.976296,-0.21644,0.781831,0.62349,0,0,0,0,0,0,87.87,0,STANDBY,OPEN,27.83,false,false,0,0,0,-0.34,0,0,0,,0,,NORMAL,0
194524,2025-04-07T11:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.980785,-0.19509,0.781831,0.62349,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,27.56,false,false,0,0,0,-0.95,0,0,0,,0,,NORMAL,0
194531,2025-04-07T11:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.984808,-0.173648,0.781831,0.62349,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,28.77,false,false,0,0,0,0.53,0,0,0,,0,,NORMAL,0
194538,2025-04-07T11:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.988362,-0.152123,0.781831,0.62349,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,27.54,false,false,0,0,0,-0.16,0,0,0,,0,,NORMAL,0
194545,2025-04-07T12:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.991445,-0.130526,0.781831,0.62349,0,0,0,0,0,0,87.93,0,STANDBY,OPEN,28.26,false,false,0,0,0,1.06,0,0,0,,0,,NORMAL,0
194552,2025-04-07T12:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.994056,-0.108867,0.781831,0.62349,0,0,0,0,0,0,88.06,0,STANDBY,OPEN,27.63,false,false,0,0,0,-0.82,0,0,0,,0,,NORMAL,0
194559,2025-04-07T12:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.996195,-0.087156,0.781831,0.62349,0,0,0,0,0,0,88,0,STANDBY,OPEN,28.11,false,false,0,0,0,-0.11,0,0,0,,0,,NORMAL,0
194566,2025-04-07T12:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.997859,-0.065403,0.781831,0.62349,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,28.05,false,false,0,0,0,1.16,0,0,0,,0,,NORMAL,0
194573,2025-04-07T12:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.999048,-0.043619,0.781831,0.62349,0,0,0,0,0,0,87.88,0,STANDBY,OPEN,27.94,false,false,0,0,0,-0.6,0,0,0,,0,,NORMAL,0
194580,2025-04-07T12:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.999762,-0.021815,0.781831,0.62349,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,28.49,false,false,0,0,0,0.72,0,0,0,,0,,NORMAL,0
194587,2025-04-07T12:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-1,0,0.781831,0.62349,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.63,false,false,0,0,0,-0.05,0,0,0,,0,,NORMAL,0
194594,2025-04-07T12:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.999762,0.021815,0.781831,0.62349,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,27.58,false,false,0,0,0,-0.85,0,0,0,,0,,NORMAL,0
194601,2025-04-07T12:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.999048,0.043619,0.781831,0.62349,0,0,0,0,0,0,87.93,0,STANDBY,OPEN,27.79,false,false,0,0,0,-0.04,0,0,0,,0,,NORMAL,0
194608,2025-04-07T12:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.997859,0.065403,0.781831,0.62349,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,27.5,false,false,0,0,0,-0.06,0,0,0,,0,,NORMAL,0
194615,2025-04-07T12:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.996195,0.087156,0.781831,0.62349,0,0,0,0,0,0,88.08,0,STANDBY,OPEN,27.37,false,false,0,0,0,-1.4,0,0,0,,0,,NORMAL,0
194622,2025-04-07T12:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.994056,0.108867,0.781831,0.62349,0,0,0,0,0,0,87.93,0,STANDBY,OPEN,28.25,false,false,0,0,0,0.71,0,0,0,,0,,NORMAL,0
194629,2025-04-07T13:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.991445,0.130526,0.781831,0.62349,0,0,0,0,0,0,88.1,0,STANDBY,OPEN,28.57,false,false,0,0,0,0.31,0,0,0,,0,,NORMAL,0
194636,2025-04-07T13:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.988362,0.152123,0.781831,0.62349,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,28.81,false,false,0,0,0,1.18,0,0,0,,0,,NORMAL,0
194643,2025-04-07T13:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.984808,0.173648,0.781831,0.62349,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,28.04,false,false,0,0,0,-0.07,0,0,0,,0,,NORMAL,0
194650,2025-04-07T13:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.980785,0.19509,0.781831,0.62349,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,28.2,false,false,0,0,0,0.15,0,0,0,,0,,NORMAL,0
194657,2025-04-07T13:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.976296,0.21644,0.781831,0.62349,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,27.7,false,false,0,0,0,-0.24,0,0,0,,0,,NORMAL,0
194664,2025-04-07T13:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.971342,0.237686,0.781831,0.62349,0,0,0,0,0,0,88.09,0,STANDBY,OPEN,27.89,false,false,0,0,0,-0.6,0,0,0,,0,,NORMAL,0
194671,2025-04-07T13:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.965926,0.258819,0.781831,0.62349,0,0,0,0,0,0,87.89,0,STANDBY,OPEN,27.33,false,false,0,0,0,-1.3,0,0,0,,0,,NORMAL,0
194678,2025-04-07T13:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.96005,0.279829,0.781831,0.62349,0,0,0,0,0,0,88.15,0,STANDBY,OPEN,27.95,false,false,0,0,0,0.37,0,0,0,,0,,NORMAL,0
194685,2025-04-07T13:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.953717,0.300706,0.781831,0.62349,0,0,0,0,0,0,88.07,0,STANDBY,OPEN,27.63,false,false,0,0,0,-0.16,0,0,0,,0,,NORMAL,0
194692,2025-04-07T13:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.94693,0.321439,0.781831,0.62349,0,0,0,0,0,0,88.08,0,STANDBY,OPEN,28.25,false,false,0,0,0,0.75,0,0,0,,0,,NORMAL,0
194699,2025-04-07T13:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.939693,0.34202,0.781831,0.62349,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,28.28,false,false,0,0,0,0.91,0,0,0,,0,,NORMAL,0
194706,2025-04-07T13:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.932008,0.362438,0.781831,0.62349,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,28.46,false,false,0,0,0,0.21,0,0,0,,0,,NORMAL,0
194713,2025-04-07T14:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.92388,0.382683,0.781831,0.62349,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,27.67,false,false,0,0,0,-0.9,0,0,0,,0,,NORMAL,0
194720,2025-04-07T14:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.915311,0.402747,0.781831,0.62349,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,28.55,false,false,0,0,0,-0.26,0,0,0,,0,,NORMAL,0
194727,2025-04-07T14:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.906308,0.422618,0.781831,0.62349,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,26.92,false,false,0,0,0,-1.12,0,0,0,,0,,NORMAL,0
194734,2025-04-07T14:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.896873,0.442289,0.781831,0.62349,0,0,0,0,0,0,87.91,0,STANDBY,OPEN,28.25,false,false,0,0,0,0.05,0,0,0,,0,,NORMAL,0
194741,2025-04-07T14:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.887011,0.461749,0.781831,0.62349,0,0,0,0,0,0,87.9,0,STANDBY,OPEN,28.4,false,false,0,0,0,0.7,0,0,0,,0,,NORMAL,0
194748,2025-04-07T14:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.876727,0.480989,0.781831,0.62349,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,28.75,false,false,0,0,0,0.86,0,0,0,,0,,NORMAL,0
194755,2025-04-07T14:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.866025,0.5,0.781831,0.62349,0,0,0,0,0,0,88.09,0,STANDBY,OPEN,27.78,false,false,0,0,0,0.45,0,0,0,,0,,NORMAL,0
194762,2025-04-07T14:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.854912,0.518773,0.781831,0.62349,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,27.68,false,false,0,0,0,-0.27,0,0,0,,0,,NORMAL,0
194769,2025-04-07T14:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.843391,0.5373,0.781831,0.62349,0,0,0,0,0,0,87.84,0,STANDBY,OPEN,28.07,false,false,0,0,0,0.44,0,0,0,,0,,NORMAL,0
194776,2025-04-07T14:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.83147,0.55557,0.781831,0.62349,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,27.7,false,false,0,0,0,-0.55,0,0,0,,0,,NORMAL,0
194783,2025-04-07T14:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.819152,0.573576,0.781831,0.62349,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,27.93,false,false,0,0,0,-0.35,0,0,0,,0,,NORMAL,0
194790,2025-04-07T14:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.806445,0.59131,0.781831,0.62349,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,27.9,false,false,0,0,0,-0.56,0,0,0,,0,,NORMAL,0
194797,2025-04-07T15:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.793353,0.608761,0.781831,0.62349,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,27.94,false,false,0,0,0,0.27,0,0,0,,0,,NORMAL,0
194804,2025-04-07T15:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.779884,0.625923,0.781831,0.62349,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,27.17,false,false,0,0,0,-1.38,0,0,0,,0,,NORMAL,0
194811,2025-04-07T15:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.766044,0.642788,0.781831,0.62349,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,27.82,false,false,0,0,0,0.9,0,0,0,,0,,NORMAL,0
194818,2025-04-07T15:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.75184,0.659346,0.781831,0.62349,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,28.11,false,false,0,0,0,-0.14,0,0,0,,0,,NORMAL,0
194825,2025-04-07T15:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.737277,0.67559,0.781831,0.62349,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,28.21,false,false,0,0,0,-0.19,0,0,0,,0,,NORMAL,0
194832,2025-04-07T15:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.722364,0.691513,0.781831,0.62349,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,27.66,false,false,0,0,0,-1.09,0,0,0,,0,,NORMAL,0
194839,2025-04-07T15:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.707107,0.707107,0.781831,0.62349,0,0,0,0,0,0,88.11,0,STANDBY,OPEN,28.29,false,false,0,0,0,0.51,0,0,0,,0,,NORMAL,0
194846,2025-04-07T15:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.691513,0.722364,0.781831,0.62349,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,27.17,false,false,0,0,0,-0.51,0,0,0,,0,,NORMAL,0
194853,2025-04-07T15:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.67559,0.737277,0.781831,0.62349,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,27.92,false,false,0,0,0,-0.15,0,0,0,,0,,NORMAL,0
194860,2025-04-07T15:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.659346,0.75184,0.781831,0.62349,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,28.33,false,false,0,0,0,0.63,0,0,0,,0,,NORMAL,0
194867,2025-04-07T15:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.642788,0.766044,0.781831,0.62349,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,27.85,false,false,0,0,0,-0.08,0,0,0,,0,,NORMAL,0
194874,2025-04-07T15:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.625923,0.779884,0.781831,0.62349,0,0,0,0,0,0,87.91,0,STANDBY,OPEN,27.51,false,false,0,0,0,-0.39,0,0,0,,0,,NORMAL,0
194881,2025-04-07T16:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.608761,0.793353,0.781831,0.62349,0,0,0,0,0,0,88.06,0,STANDBY,OPEN,28.07,false,false,0,0,0,0.13,0,0,0,,0,,NORMAL,0
194888,2025-04-07T16:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.59131,0.806445,0.781831,0.62349,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,27.98,false,false,0,0,0,0.81,0,0,0,,0,,NORMAL,0
194895,2025-04-07T16:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.573576,0.819152,0.781831,0.62349,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,28.49,false,false,0,0,0,0.67,0,0,0,,0,,NORMAL,0
194902,2025-04-07T16:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.55557,0.83147,0.781831,0.62349,0,0,0,0,0,0,88.06,0,STANDBY,OPEN,27.79,false,false,0,0,0,-0.32,0,0,0,,0,,NORMAL,0
194909,2025-04-07T16:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.5373,0.843391,0.781831,0.62349,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,27.87,false,false,0,0,0,-0.34,0,0,0,,0,,NORMAL,0
194916,2025-04-07T16:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.518773,0.854912,0.781831,0.62349,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,27.7,false,false,0,0,0,0.04,0,0,0,,0,,NORMAL,0
194923,2025-04-07T16:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.5,0.866025,0.781831,0.62349,0,0,0,0,0,0,87.89,0,STANDBY,OPEN,28.77,false,false,0,0,0,0.48,0,0,0,,0,,NORMAL,0
194930,2025-04-07T16:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TRAIN,STANDBY,-0.480989,0.876727,0.781831,0.62349,0,0,0,0,0,0,88.08,0,STANDBY,OPEN,27.5,false,false,0,0,0,0.33,0,0,0,,0,,NORMAL,0
